idade_solicitante,salario_solicitante,situacao_propriedade,tempo_trabalhado,motivo,pontuacao,valor_solicitado,taxa_juros,percentual_renda,flag_inadimplencia,anos_primeira_solicitacao,flag_inadimplencia_hist
"25,0","54000,0",Hipotecada,"2,0",Pessoal,B,"4000,0","11,11","0,07","0,0",3,0
"24,0","94000,0",Alugada,"8,0",Melhora do lar,E,"10000,0","18,64","0,11","0,0",2,0
"41,0","88712,0",Alugada,"2,0",Empreendimento,B,"16000,0","10,95","0,18","0,0",15,0
"22,0","38000,0",Hipotecada,"4,0",Médico,A,"1950,0","7,37","0,05","0,0",3,0
"22,0","62000,0",Alugada,"6,0",Pessoal,C,"9200,0","12,98","0,15","0,0",3,0
"37,0","140000,0",Hipotecada,"15,0",Melhora do lar,A,"14000,0","7,51","0,1","0,0",12,0
"27,0","40992,0",Alugada,"0,0",Médico,C,"10000,0","14,27","0,24","0,0",6,1
"33,0","48000,0",Própria,"5,0",Empreendimento,B,"14400,0","12,42","0,3","0,0",10,0
"22,0","45000,0",Alugada,"5,0",Médico,C,"2500,0","14,35","0,06","0,0",2,1
"24,0","58000,0",Alugada,"5,0",Educativo,C,"17500,0","13,49","0,3","0,0",4,1
"26,0","88000,0",Hipotecada,"6,0",Educativo,C,"7700,0","14,79","0,09","1,0",4,1
"27,0","33600,0",Alugada,"11,0",Pagamento de débitos,A,"15000,0","5,79","0,45","1,0",8,0
"27,0","47000,0",Hipotecada,"2,0",Pagamento de débitos,D,"25000,0","14,96","0,53","1,0",9,1
"40,0","14400,0",Alugada,"0,0",Médico,B,"1000,0","9,25","0,07","0,0",11,0
"23,0","54000,0",Hipotecada,"7,0",Médico,B,"8800,0","10,99","0,16","0,0",4,0
"25,0","88000,0",Alugada,"9,0",Educativo,E,"10000,0","17,88","0,11","1,0",4,1
"28,0","120000,0",Hipotecada,"11,0",Médico,B,"14400,0","10,74","0,12","0,0",7,0
"22,0","36000,0",Hipotecada,"4,0",Médico,B,"12000,0","11,71","0,33","0,0",2,0
"29,0","47500,0",Hipotecada,"14,0",Empreendimento,A,"3500,0","8,9","0,07","0,0",9,0
"22,0","80000,0",Alugada,"4,0",Pessoal,A,"7000,0","7,51","0,09","0,0",2,0
"29,0","65000,0",Alugada,"3,0",Empreendimento,A,"4000,0","7,74","0,06","0,0",6,0
"32,0","56000,0",Hipotecada,"5,0",Pessoal,A,"10000,0","7,14","0,18","0,0",8,0
"23,0","52000,0",Alugada,"2,0",Educativo,A,"8400,0","6,17","0,16","0,0",3,0
"29,0","54000,0",Hipotecada,"2,0",Pagamento de débitos,A,"5000,0","7,14","0,09","0,0",5,0
"29,0","55000,0",Alugada,"3,0",Educativo,B,"14000,0","11,48","0,25","0,0",7,0
"28,0","108041,0",Hipotecada,"6,0",Educativo,C,"5600,0","13,98","0,05","0,0",7,1
"26,0","55000,0",Hipotecada,"1,0",Educativo,B,"10000,0","10,0","0,18","0,0",2,0
"27,0","95000,0",Hipotecada,"9,0",Melhora do lar,B,"25000,0","10,99","0,26","0,0",5,0
"24,0","38500,0",Alugada,"0,0",Médico,D,"5000,0","14,84","0,13","1,0",2,0
"23,0","83000,0",Alugada,"0,0",Educativo,E,"14000,0","17,51","0,17","1,0",4,1
"21,0","93000,0",Hipotecada,"4,0",Educativo,C,"9800,0","12,73","0,11","0,0",3,0
"25,0","49000,0",Alugada,"3,0",Médico,D,"4800,0","14,96","0,1","1,0",2,1
"22,0","30000,0",Alugada,"0,0",Empreendimento,C,"6300,0","13,22","0,21","0,0",3,1
"22,0","48000,0",Alugada,"6,0",Empreendimento,A,"6000,0","7,49","0,13","0,0",4,0
"22,0","60000,0",Alugada,"0,0",Educativo,C,"14000,0","12,73","0,23","0,0",2,0
"37,0","50000,0",Alugada,"0,0",Pagamento de débitos,B,"5000,0","11,89","0,1","0,0",12,0
"34,0","65000,0",Alugada,"0,0",Educativo,A,"17900,0","7,9","0,28","0,0",8,0
"28,0","150000,0",Hipotecada,"6,0",Empreendimento,A,"10000,0","8,07","0,07","0,0",8,0
"25,0","65000,0",Hipotecada,"1,0",Pessoal,B,"15000,0","11,12","0,23","0,0",4,0
"22,0","71000,0",Hipotecada,"6,0",Empreendimento,C,"1500,0","15,23","0,02","0,0",2,1
"25,0","73000,0",Alugada,"4,0",Médico,B,"10000,0","11,71","0,14","0,0",3,0
"32,0","62000,0",Alugada,"5,0",Médico,C,"15000,0","12,99","0,24","0,0",6,1
"22,0","45000,0",Alugada,"3,0",Médico,B,"2400,0","12,18","0,05","0,0",4,0
"27,0","68120,0",Alugada,"6,0",Educativo,B,"8000,0","10,0","0,12","0,0",5,0
"24,0","12480,0",Alugada,"1,0",Empreendimento,A,"7350,0","6,92","0,59","1,0",2,0
"30,0","39750,0",Hipotecada,"3,0",Melhora do lar,B,"1425,0","10,37","0,04","0,0",5,0
"24,0","51000,0",Alugada,"7,0",Pessoal,D,"9600,0","15,31","0,19","0,0",4,1
"32,0","40000,0",Própria,"2,0",Empreendimento,C,"7000,0","12,68","0,17","0,0",5,0
"27,0","70000,0",Hipotecada,"11,0",Pagamento de débitos,A,"1000,0","6,54","0,01","0,0",5,0
"37,0","33000,0",Alugada,"0,0",Empreendimento,A,"10000,0","5,99","0,3","0,0",11,0
"22,0","36000,0",Hipotecada,"3,0",Pagamento de débitos,D,"7000,0","14,84","0,19","1,0",3,0
"28,0","62000,0",Alugada,"0,0",Melhora do lar,A,"15000,0","7,9","0,24","0,0",10,0
"24,0","88000,0",Hipotecada,"8,0",Melhora do lar,D,"25000,0","14,54","0,28","0,0",2,0
"26,0","120000,0",Própria,"10,0",Pessoal,C,"15000,0","13,11","0,13","0,0",4,1
"24,0","50793,0",Alugada,"6,0",Pessoal,A,"5000,0","6,62","0,1","0,0",4,0
"24,0","40000,0",Alugada,"5,0",Pessoal,A,"10000,0","7,88","0,25","0,0",3,0
"24,0","41000,0",Alugada,"4,0",Médico,C,"15600,0","12,87","0,38","1,0",3,1
"24,0","110000,0",Alugada,"4,0",Pessoal,A,"8000,0","5,99","0,07","0,0",3,0
"22,0","90000,0",Alugada,"6,0",Médico,B,"10200,0","11,71","0,11","0,0",3,0
"22,0","72644,0",Hipotecada,"3,0",Pessoal,A,"5900,0","7,49","0,08","1,0",3,0
"40,0","86500,0",Hipotecada,"2,0",Melhora do lar,B,"10000,0","10,25","0,12","0,0",16,0
"25,0","123000,0",Alugada,"0,0",Educativo,A,"12000,0","9,63","0,1","0,0",2,0
"25,0","100000,0",Hipotecada,"2,0",Empreendimento,C,"16000,0","14,79","0,16","0,0",2,1
"30,0","84996,0",Hipotecada,"4,0",Pessoal,B,"8000,0","12,69","0,09","0,0",7,0
"28,0","39000,0",Alugada,"3,0",Empreendimento,B,"9900,0","10,95","0,25","0,0",6,0
"23,0","78000,0",Hipotecada,"7,0",Educativo,A,"6150,0","7,88","0,08","0,0",2,0
"26,0","57000,0",Hipotecada,"4,0",Educativo,C,"12000,0","13,49","0,21","0,0",2,1
"36,0","40500,0",Hipotecada,"5,0",Empreendimento,A,"7475,0","5,42","0,18","0,0",13,0
"24,0","110000,0",Hipotecada,"8,0",Médico,A,"10800,0","6,99","0,1","0,0",4,0
"24,0","72000,0",Alugada,"8,0",Educativo,B,"5500,0","9,91","0,08","0,0",3,0
"27,0","35040,0",Alugada,"11,0",Médico,B,"2000,0","10,99","0,06","0,0",10,0
"52,0","29000,0",Própria,"23,0",Pessoal,A,"7000,0","7,49","0,24","0,0",20,0
"23,0","75885,0",Hipotecada,"7,0",Educativo,C,"3000,0","11,03","0,04","0,0",4,0
"22,0","75744,0",Hipotecada,"6,0",Empreendimento,B,"6700,0","11,83","0,09","0,0",2,0
"32,0","29000,0",Alugada,"0,0",Educativo,D,"8000,0","18,25","0,28","1,0",6,0
"24,0","37000,0",Hipotecada,"8,0",Empreendimento,B,"10000,0","10,99","0,27","0,0",4,0
"26,0","97000,0",Hipotecada,"5,0",Pagamento de débitos,A,"4000,0","6,62","0,04","0,0",4,0
"31,0","72000,0",Hipotecada,"6,0",Melhora do lar,A,"9800,0","6,62","0,14","0,0",8,0
"24,0","36000,0",Alugada,"5,0",Pessoal,B,"1500,0","10,0","0,04","0,0",3,0
"24,0","70000,0",Hipotecada,"2,0",Pessoal,E,"12000,0","17,56","0,17","0,0",3,1
"23,0","62000,0",Hipotecada,"2,0",Empreendimento,C,"5000,0","13,57","0,08","0,0",3,1
"37,0","45000,0",Alugada,"2,0",Empreendimento,B,"2400,0","9,91","0,05","0,0",16,0
"21,0","12000,0",Alugada,"5,0",Empreendimento,B,"5000,0","11,49","0,42","1,0",2,0
"26,0","28800,0",Alugada,"0,0",Melhora do lar,D,"13000,0","14,46","0,45","1,0",2,0
"25,0","150000,0",Hipotecada,"3,0",Melhora do lar,A,"15000,0","6,54","0,1","0,0",2,0
"29,0","83000,0",Hipotecada,"13,0",Melhora do lar,A,"7500,0","8,9","0,09","0,0",6,0
"25,0","38060,0",Alugada,"9,0",Pagamento de débitos,B,"2500,0","12,53","0,07","0,0",2,0
"26,0","35000,0",Alugada,"2,0",Médico,A,"2500,0","8,9","0,07","0,0",3,0
"34,0","397800,0",Hipotecada,"5,0",Médico,D,"14000,0","14,61","0,03","1,0",5,1
"25,0","36000,0",Alugada,"0,0",Médico,B,"12000,0","9,91","0,33","1,0",3,0
"28,0","24000,0",Alugada,"4,0",Pessoal,C,"5600,0","12,68","0,23","0,0",5,1
"31,0","47000,0",Hipotecada,"10,0",Empreendimento,D,"23000,0","14,84","0,49","1,0",9,0
"22,0","65000,0",Hipotecada,"6,0",Educativo,A,"10000,0","7,88","0,15","0,0",2,0
"24,0","27000,0",Alugada,"0,0",Empreendimento,B,"3000,0","11,14","0,11","0,0",2,0
"21,0","33000,0",Hipotecada,"5,0",Melhora do lar,C,"2000,0","14,27","0,06","1,0",4,0
"25,0","112500,0",Hipotecada,"6,0",Pessoal,B,"18000,0","11,14","0,16","0,0",3,0
"26,0","90000,0",Hipotecada,"10,0",Pessoal,B,"13000,0","10,59","0,14","0,0",3,0
"26,0","30000,0",Alugada,"1,0",Pessoal,E,"7500,0","14,75","0,25","1,0",3,0
"33,0","30000,0",Hipotecada,"1,0",Educativo,B,"12250,0","11,36","0,41","0,0",8,0
"25,0","31200,0",Alugada,"3,0",Médico,B,"10000,0","9,91","0,32","1,0",4,0
"28,0","42000,0",Alugada,"4,0",Médico,A,"9600,0","7,9","0,23","0,0",7,0
"23,0","38667,0",Hipotecada,"2,0",Médico,C,"4800,0","11,91","0,12","0,0",4,0
"22,0","110000,0",Alugada,"7,0",Educativo,C,"20000,0","14,17","0,18","0,0",3,0
"23,0","25920,0",Alugada,"4,0",Educativo,D,"10000,0","15,58","0,39","1,0",2,0
"24,0","70000,0",Hipotecada,"1,0",Melhora do lar,B,"9000,0","11,83","0,13","0,0",3,0
"26,0","34000,0",Alugada,"3,0",Pessoal,D,"5500,0","16,89","0,16","0,0",2,1
"22,0","56000,0",Alugada,"6,0",Educativo,B,"1000,0","11,49","0,02","0,0",2,0
"35,0","51000,0",Alugada,"8,0",Pagamento de débitos,C,"8000,0","13,11","0,16","0,0",10,1
"29,0","57996,0",Hipotecada,"6,0",Educativo,C,"20475,0","12,72","0,35","0,0",10,0
"28,0","48000,0",Hipotecada,"13,0",Médico,C,"5000,0","15,27","0,1","1,0",8,1
"28,0","25000,0",Hipotecada,"12,0",Melhora do lar,C,"10625,0","14,27","0,42","0,0",6,1
"24,0","59500,0",Hipotecada,"0,0",Educativo,B,"4200,0","10,59","0,07","0,0",2,0
"24,0","100000,0",Hipotecada,"8,0",Melhora do lar,D,"12000,0","15,33","0,12","0,0",4,0
"27,0","30000,0",Alugada,"4,0",Médico,D,"2400,0","17,49","0,08","1,0",10,1
"22,0","93600,0",Hipotecada,"6,0",Educativo,B,"5000,0","9,99","0,05","0,0",2,0
"27,0","36000,0",Alugada,"3,0",Médico,B,"5800,0","12,42","0,16","0,0",10,0
"22,0","39000,0",Alugada,"4,0",Educativo,A,"5000,0","6,99","0,13","0,0",2,0
"34,0","56400,0",Própria,"8,0",Médico,A,"12100,0","5,79","0,21","0,0",9,0
"25,0","60000,0",Própria,"1,0",Pagamento de débitos,D,"10000,0","16,49","0,17","0,0",3,0
"23,0","122000,0",Alugada,"7,0",Médico,C,"14000,0","13,48","0,11","0,0",4,0
"22,0","44000,0",Hipotecada,"1,0",Pagamento de débitos,B,"18900,0","10,14","0,43","0,0",2,0
"22,0","51000,0",Alugada,"2,0",Educativo,B,"3200,0","10,99","0,06","0,0",2,0
"38,0","36156,0",Hipotecada,"1,0",Melhora do lar,B,"8500,0","12,21","0,24","0,0",16,0
"25,0","54400,0",Alugada,"10,0",Médico,E,"18000,0","16,0","0,28","1,0",2,1
"25,0","35004,0",Alugada,"0,0",Pessoal,B,"7200,0","9,99","0,21","0,0",4,0
"32,0","51000,0",Hipotecada,"2,0",Pagamento de débitos,B,"15000,0","11,36","0,29","0,0",9,0
"25,0","45996,0",Própria,"9,0",Pessoal,B,"25000,0","12,18","0,54","0,0",3,0
"46,0","90000,0",Hipotecada,"5,0",Pagamento de débitos,A,"20000,0","6,91","0,22","0,0",16,0
"23,0","60000,0",Alugada,"5,0",Empreendimento,D,"5000,0","16,49","0,08","0,0",2,1
"23,0","122000,0",Hipotecada,"7,0",Educativo,C,"16000,0","13,49","0,13","0,0",2,0
"26,0","34000,0",Alugada,"5,0",Empreendimento,C,"10000,0","13,11","0,29","1,0",3,1
"22,0","56000,0",Hipotecada,"3,0",Educativo,D,"10075,0","16,29","0,18","0,0",4,1
"21,0","45000,0",Hipotecada,"5,0",Empreendimento,A,"18000,0","7,88","0,4","0,0",2,0
"23,0","93000,0",Hipotecada,"5,0",Empreendimento,A,"3000,0","7,12","0,03","0,0",3,0
"25,0","77000,0",Hipotecada,"9,0",Melhora do lar,D,"14500,0","15,95","0,19","1,0",2,1
"23,0","31000,0",Alugada,"4,0",Pagamento de débitos,D,"7200,0","14,54","0,23","1,0",3,0
"26,0","96500,0",Hipotecada,"4,0",Empreendimento,A,"18000,0","7,51","0,19","0,0",4,0
"30,0","170000,0",Hipotecada,"2,0",Empreendimento,B,"14000,0","10,62","0,08","0,0",6,0
"39,0","90000,0",Hipotecada,"15,0",Empreendimento,A,"10500,0","7,66","0,12","0,0",12,0
"25,0","40000,0",Alugada,"6,0",Educativo,B,"10400,0","9,91","0,26","0,0",4,0
"30,0","30000,0",Alugada,"2,0",Pessoal,C,"8000,0","13,22","0,27","0,0",9,1
"31,0","54996,0",Alugada,"5,0",Pessoal,A,"5000,0","8,0","0,09","0,0",9,0
"33,0","468000,0",Hipotecada,"14,0",Pagamento de débitos,D,"3750,0","15,62","0,01","1,0",10,1
"23,0","27996,0",Alugada,"3,0",Médico,C,"5500,0","12,53","0,2","0,0",2,0
"22,0","53000,0",Hipotecada,"4,0",Empreendimento,D,"6600,0","14,46","0,12","0,0",4,1
"24,0","39996,0",Alugada,"2,0",Educativo,A,"1000,0","7,49","0,03","0,0",3,0
"26,0","39000,0",Alugada,"2,0",Educativo,A,"8000,0","6,62","0,21","0,0",2,0
"52,0","30000,0",Alugada,"6,0",Empreendimento,C,"5000,0","12,73","0,17","0,0",18,0
"27,0","63000,0",Hipotecada,"11,0",Pagamento de débitos,A,"4000,0","6,99","0,06","0,0",7,0
"25,0","85000,0",Hipotecada,"4,0",Empreendimento,C,"20000,0","13,92","0,24","0,0",3,0
"22,0","50000,0",Hipotecada,"6,0",Pessoal,A,"8000,0","6,03","0,16","0,0",3,0
"56,0","150000,0",Hipotecada,"5,0",Pessoal,B,"15000,0","11,48","0,1","0,0",26,0
"22,0","43000,0",Alugada,"6,0",Pessoal,B,"13500,0","10,95","0,31","1,0",3,0
"37,0","25000,0",Própria,"8,0",Empreendimento,C,"10625,0","13,06","0,42","0,0",12,1
"30,0","75000,0",Hipotecada,"2,0",Melhora do lar,C,"21000,0","14,35","0,28","0,0",5,1
"27,0","95000,0",Hipotecada,"11,0",Pagamento de débitos,C,"18000,0","13,48","0,19","0,0",9,0
"24,0","40000,0",Hipotecada,"8,0",Pessoal,B,"10000,0","9,88","0,25","0,0",2,0
"29,0","100000,0",Alugada,"0,0",Pessoal,C,"20000,0","13,98","0,2","0,0",6,1
"28,0","39000,0",Alugada,"3,0",Empreendimento,B,"5000,0","10,25","0,13","0,0",10,0
"28,0","56000,0",Hipotecada,"5,0",Melhora do lar,C,"5050,0","12,29","0,09","1,0",5,1
"27,0","150000,0",Própria,"0,0",Educativo,A,"10000,0","8,59","0,07","0,0",9,0
"29,0","74000,0",Alugada,"0,0",Melhora do lar,C,"16000,0","13,79","0,22","1,0",8,1
"36,0","49000,0",Alugada,"0,0",Pagamento de débitos,D,"8000,0","15,31","0,16","1,0",13,1
"35,0","36000,0",Hipotecada,"4,0",Educativo,B,"16000,0","10,99","0,44","1,0",8,0
"21,0","33000,0",Alugada,"0,0",Médico,B,"3500,0","11,71","0,11","0,0",4,0
"24,0","48000,0",Alugada,"3,0",Educativo,B,"5000,0","11,89","0,1","0,0",2,0
"31,0","59000,0",Alugada,"2,0",Melhora do lar,C,"8750,0","12,68","0,15","0,0",9,0
"24,0","95000,0",Própria,"4,0",Melhora do lar,C,"10000,0","15,23","0,11","0,0",3,1
"31,0","52000,0",Alugada,"1,0",Médico,A,"4000,0","7,49","0,08","0,0",5,0
"30,0","55000,0",Hipotecada,"0,0",Educativo,D,"12000,0","13,55","0,22","0,0",5,0
"55,0","123000,0",Hipotecada,"3,0",Pessoal,B,"10000,0","10,99","0,08","0,0",26,0
"28,0","44000,0",Hipotecada,"5,0",Pagamento de débitos,C,"7000,0","13,06","0,16","0,0",9,0
"38,0","85000,0",Alugada,"1,0",Empreendimento,B,"14400,0","11,99","0,17","0,0",14,0
"24,0","52000,0",Hipotecada,"8,0",Empreendimento,B,"8400,0","10,99","0,16","0,0",4,0
"25,0","44000,0",Alugada,"1,0",Médico,D,"8000,0","12,92","0,18","1,0",4,0
"31,0","55680,0",Hipotecada,"7,0",Empreendimento,C,"4000,0","12,73","0,07","0,0",7,0
"26,0","28000,0",Alugada,"4,0",Médico,A,"9500,0","8,94","0,34","1,0",4,0
"25,0","146990,0",Hipotecada,"0,0",Empreendimento,B,"28000,0","10,99","0,19","0,0",3,0
"25,0","32000,0",Alugada,"9,0",Empreendimento,C,"5000,0","14,27","0,16","1,0",4,1
"23,0","72000,0",Alugada,"7,0",Educativo,C,"7000,0","13,11","0,1","0,0",4,1
"29,0","218000,0",Hipotecada,"1,0",Pagamento de débitos,F,"25000,0","19,04","0,11","1,0",9,1
"30,0","72000,0",Hipotecada,"7,0",Melhora do lar,C,"9600,0","14,17","0,13","0,0",9,0
"23,0","85000,0",Hipotecada,"7,0",Empreendimento,B,"25000,0","10,36","0,29","0,0",4,0
"22,0","65000,0",Alugada,"6,0",Pessoal,A,"16000,0","7,88","0,25","0,0",3,0
"24,0","60000,0",Alugada,"3,0",Melhora do lar,D,"8000,0","14,59","0,13","0,0",3,1
"22,0","88812,0",Hipotecada,"6,0",Educativo,D,"29000,0","15,65","0,33","0,0",2,0
"25,0","54000,0",Alugada,"9,0",Educativo,A,"5400,0","7,88","0,1","0,0",3,0
"22,0","70000,0",Alugada,"0,0",Educativo,A,"8000,0","7,66","0,11","0,0",4,0
"28,0","25000,0",Alugada,"1,0",Empreendimento,A,"5000,0","7,51","0,2","0,0",9,0
"24,0","31000,0",Alugada,"6,0",Pessoal,C,"15075,0","15,27","0,49","1,0",2,1
"26,0","50004,0",Hipotecada,"10,0",Pessoal,A,"5000,0","9,32","0,1","0,0",2,0
"21,0","31000,0",Alugada,"5,0",Pagamento de débitos,B,"3200,0","10,37","0,1","1,0",3,0
"29,0","92004,0",Hipotecada,"12,0",Médico,B,"10000,0","9,63","0,11","0,0",9,0
"28,0","176608,0",Hipotecada,"1,0",Empreendimento,C,"21125,0","13,16","0,12","0,0",5,1
"24,0","35000,0",Hipotecada,"5,0",Pagamento de débitos,A,"4800,0","5,42","0,14","0,0",3,0
"25,0","41664,0",Hipotecada,"6,0",Melhora do lar,A,"4000,0","5,99","0,1","0,0",2,0
"23,0","48000,0",Alugada,"5,0",Pagamento de débitos,B,"5000,0","9,25","0,1","0,0",2,0
"39,0","26000,0",Alugada,"11,0",Pagamento de débitos,A,"11000,0","8,59","0,42","1,0",12,0
"27,0","59000,0",Alugada,"3,0",Pessoal,B,"18000,0","12,18","0,31","1,0",9,0
"29,0","37100,0",Hipotecada,"9,0",Pessoal,E,"3000,0","16,82","0,08","0,0",7,0
"21,0","65000,0",Alugada,"5,0",Empreendimento,C,"10000,0","13,47","0,15","0,0",3,1
"27,0","65600,0",Alugada,"3,0",Educativo,D,"6000,0","15,62","0,09","0,0",9,1
"22,0","38628,0",Hipotecada,"6,0",Pagamento de débitos,B,"4800,0","9,99","0,12","0,0",4,0
"33,0","42000,0",Alugada,"3,0",Médico,C,"12000,0","13,57","0,29","0,0",6,1
"25,0","31200,0",Alugada,"2,0",Educativo,A,"7000,0","7,88","0,22","0,0",2,0
"32,0","37500,0",Alugada,"4,0",Médico,B,"3400,0","9,88","0,09","0,0",9,0
"27,0","48000,0",Alugada,"5,0",Médico,B,"9000,0","10,99","0,19","0,0",10,0
"25,0","42000,0",Hipotecada,"9,0",Melhora do lar,B,"12000,0","9,91","0,29","0,0",2,0
"33,0","34400,0",Alugada,"6,0",Empreendimento,B,"4000,0","10,25","0,12","0,0",9,0
"35,0","102000,0",Alugada,"3,0",Pagamento de débitos,C,"20000,0","13,85","0,2","0,0",5,0
"21,0","42000,0",Alugada,"5,0",Educativo,A,"1500,0","5,79","0,04","0,0",3,0
"27,0","56400,0",Alugada,"9,0",Educativo,B,"3000,0","11,83","0,05","0,0",9,0
"24,0","93000,0",Hipotecada,"3,0",Empreendimento,C,"18000,0","11,78","0,19","0,0",3,1
"33,0","60000,0",Hipotecada,"1,0",Melhora do lar,D,"17000,0","16,07","0,28","0,0",9,0
"22,0","43000,0",Alugada,"6,0",Educativo,C,"13000,0","12,87","0,3","0,0",4,1
"28,0","160000,0",Própria,"12,0",Empreendimento,B,"23000,0","11,83","0,14","0,0",5,0
"30,0","50000,0",Própria,"5,0",Educativo,A,"5000,0","7,14","0,1","0,0",7,0
"22,0","26400,0",Alugada,"3,0",Pessoal,B,"10000,0","9,88","0,38","1,0",2,0
"25,0","29000,0",Alugada,"9,0",Educativo,A,"3000,0","6,62","0,1","1,0",4,0
"39,0","150000,0",Hipotecada,"9,0",Educativo,A,"30000,0","8,9","0,2","0,0",15,0
"21,0","18000,0",Alugada,"1,0",Educativo,A,"2000,0","5,42","0,11","0,0",3,0
"22,0","54996,0",Hipotecada,"6,0",Pagamento de débitos,B,"25000,0","12,42","0,45","0,0",2,0
"24,0","75000,0",Alugada,"4,0",Empreendimento,A,"10000,0","6,62","0,13","0,0",4,0
"30,0","53000,0",Alugada,"4,0",Pagamento de débitos,A,"12000,0","6,03","0,23","0,0",7,0
"24,0","48960,0",Hipotecada,"8,0",Empreendimento,E,"10000,0","18,39","0,2","0,0",3,0
"28,0","30000,0",Alugada,"0,0",Médico,D,"11500,0","14,46","0,38","1,0",5,1
"25,0","32000,0",Alugada,"2,0",Médico,B,"6000,0","10,62","0,19","1,0",2,0
"31,0","130000,0",Hipotecada,"15,0",Médico,C,"1600,0","13,99","0,01","0,0",6,1
"22,0","80000,0",Alugada,"3,0",Educativo,C,"20000,0","13,98","0,25","0,0",4,1
"21,0","47500,0",Alugada,"2,0",Pagamento de débitos,B,"7500,0","10,99","0,16","0,0",2,0
"24,0","85000,0",Alugada,"1,0",Empreendimento,A,"10500,0","6,92","0,12","0,0",3,0
"28,0","50000,0",Alugada,"0,0",Pessoal,C,"10800,0","13,49","0,22","0,0",5,1
"26,0","86604,0",Hipotecada,"5,0",Melhora do lar,A,"4300,0","7,66","0,05","0,0",2,0
"26,0","60000,0",Alugada,"9,0",Pagamento de débitos,C,"7000,0","13,49","0,12","0,0",2,0
"31,0","122000,0",Hipotecada,"3,0",Melhora do lar,A,"6000,0","9,38","0,05","0,0",9,0
"30,0","144000,0",Hipotecada,"12,0",Pessoal,C,"35000,0","12,68","0,24","0,0",8,0
"33,0","45000,0",Alugada,"13,0",Educativo,C,"6800,0","11,22","0,15","1,0",6,1
"29,0","21864,0",Alugada,"1,0",Pessoal,B,"4000,0","12,42","0,18","0,0",7,0
"25,0","80266,0",Alugada,"5,0",Médico,B,"6875,0","11,86","0,09","0,0",2,0
"26,0","71004,0",Alugada,"0,0",Pagamento de débitos,D,"20000,0","13,36","0,28","1,0",2,0
"47,0","244000,0",Alugada,"10,0",Melhora do lar,C,"9000,0","13,61","0,04","0,0",11,0
"29,0","90000,0",Alugada,"0,0",Empreendimento,B,"23475,0","11,58","0,26","0,0",6,0
"21,0","45000,0",Alugada,"0,0",Pessoal,D,"7000,0","14,96","0,16","1,0",4,1
"23,0","125000,0",Hipotecada,"6,0",Educativo,A,"35000,0","8,9","0,28","0,0",4,0
"25,0","68004,0",Alugada,"8,0",Pagamento de débitos,A,"6800,0","8,49","0,1","0,0",4,0
"22,0","64000,0",Hipotecada,"3,0",Pagamento de débitos,B,"14400,0","11,71","0,23","1,0",2,0
"25,0","48000,0",Alugada,"7,0",Melhora do lar,D,"9000,0","15,05","0,19","1,0",3,1
"28,0","28800,0",Alugada,"0,0",Médico,A,"4200,0","7,51","0,15","0,0",5,0
"25,0","60000,0",Alugada,"5,0",Melhora do lar,A,"10000,0","7,14","0,17","0,0",4,0
"37,0","85000,0",Alugada,"5,0",Pagamento de débitos,A,"35000,0","8,9","0,41","1,0",17,0
"30,0","58000,0",Própria,"7,0",Pessoal,A,"6000,0","5,79","0,1","0,0",5,0
"21,0","30000,0",Alugada,"5,0",Pessoal,B,"3000,0","9,62","0,1","0,0",4,0
"23,0","60000,0",Alugada,"4,0",Pessoal,C,"5000,0","13,98","0,08","0,0",2,1
"34,0","30000,0",Alugada,"3,0",Pessoal,A,"14000,0","8,9","0,47","1,0",7,0
"33,0","50000,0",Alugada,"0,0",Melhora do lar,A,"20400,0","6,54","0,41","1,0",7,0
"41,0","47000,0",Alugada,"2,0",Pessoal,A,"5000,0","7,51","0,11","0,0",11,0
"21,0","23040,0",Alugada,"0,0",Melhora do lar,A,"6000,0","7,9","0,26","1,0",2,0
"34,0","24000,0",Hipotecada,"5,0",Médico,B,"2000,0","9,2","0,08","0,0",7,0
"26,0","38376,0",Hipotecada,"3,0",Educativo,A,"14500,0","7,88","0,38","0,0",3,0
"28,0","170000,0",Alugada,"1,0",Melhora do lar,A,"12000,0","5,79","0,07","0,0",6,0
"27,0","89000,0",Hipotecada,"2,0",Pagamento de débitos,B,"10000,0","10,65","0,11","0,0",7,0
"23,0","30000,0",Alugada,"3,0",Educativo,B,"6000,0","11,71","0,2","0,0",3,0
"24,0","35000,0",Outros,"3,0",Outros,D,"3200,0","11,71","0,05","0,0",2,0
"28,0","52000,0",Alugada,"6,0",Pagamento de débitos,A,"6000,0","7,14","0,12","0,0",6,0
"22,0","75000,0",Alugada,"2,0",Pagamento de débitos,A,"5000,0","5,79","0,07","0,0",2,0
"24,0","108288,0",Hipotecada,"5,0",Pagamento de débitos,A,"10000,0","8,49","0,09","0,0",2,0
"38,0","43000,0",Própria,"5,0",Empreendimento,A,"10000,0","7,51","0,23","0,0",12,0
"26,0","87996,0",Hipotecada,"3,0",Médico,A,"8000,0","6,91","0,09","0,0",3,0
"25,0","62000,0",Alugada,"9,0",Pagamento de débitos,A,"7000,0","7,49","0,11","0,0",4,0
"23,0","56000,0",Hipotecada,"1,0",Médico,A,"10000,0","8,59","0,18","0,0",3,0
"24,0","44640,0",Alugada,"0,0",Empreendimento,B,"10500,0","10,36","0,24","0,0",2,0
